sample,strategy,side,side_label,cell,gamma_regime,entry_time,entry_px,exit_time,exit_reason,atr_at_entry,gross_points,net_dollars,dir_buy_vol_30s,dir_sell_vol_30s,median_buy_100,median_sell_100,delta_ratio_long,delta_ratio_short,p2_long,p2_short,p3_long,p3_short,price_at_T,price_at_T_plus_30s,price_move_30s,p4_threshold,p4_long,p4_short,trcb_long,trcb_short,FILTER_EVALUABLE,FILTER_CONFIRMED
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-02-25 14:15:00-05:00,6957.375,2026-02-25 14:35:00-05:00,stop,2.0357142857142856,-4.25,-217.5,251.0,144.0,434.5,408.5,1.7430555555555556,0.5737051792828686,False,False,True,False,6957.5,6957.75,0.25,0.5089285714285714,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-02-25 14:35:00-05:00,6960.875,2026-02-25 15:05:00-05:00,time,2.2857142857142856,-0.75,-42.5,435.0,468.0,415.5,380.0,0.9294871794871795,1.0758620689655172,True,True,False,False,6960.75,6960.75,0.0,0.5714285714285714,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-02-25 15:20:00-05:00,6959.625,2026-02-25 15:50:00-05:00,time,2.0714285714285716,-1.375,-73.75,179.0,325.0,409.5,373.5,0.5507692307692308,1.8156424581005586,False,False,False,True,6960.0,6959.25,-0.75,0.5178571428571429,False,True,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-02-26 09:30:00-05:00,6960.75,2026-02-26 09:30:00-05:00,stop,2.732142857142857,-5.75,-292.5,,,,,,,,,,,6960.25,6957.75,-2.5,0.6830357142857143,False,True,False,False,False,False
IS,flow_burst,1,LONG,LONG_short,short,2026-02-26 13:35:00-05:00,6897.125,2026-02-26 14:05:00-05:00,time,7.410714285714286,9.5,470.0,1288.0,1460.0,437.0,459.5,0.8821917808219178,1.1335403726708075,True,True,False,False,6897.25,6895.75,-1.5,1.8526785714285714,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-02-26 14:05:00-05:00,6906.875,2026-02-26 14:35:00-05:00,time,7.464285714285714,13.25,657.5,401.0,374.0,453.5,485.0,1.072192513368984,0.9326683291770573,False,False,False,False,6906.5,6906.25,-0.25,1.8660714285714286,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-02-26 15:10:00-05:00,6919.125,2026-02-26 15:40:00-05:00,time,6.089285714285714,-3.25,-167.5,584.0,647.0,539.5,578.0,0.9026275115919629,1.1078767123287672,True,True,False,False,6919.25,6920.0,0.75,1.5223214285714286,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-02-27 15:15:00-05:00,6877.375,2026-02-27 15:45:00-05:00,time,6.464285714285714,-1.875,-98.75,1326.0,1353.0,672.5,643.0,0.9800443458980045,1.0203619909502262,True,True,False,False,6877.0,6878.0,1.0,1.6160714285714286,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-03-02 14:10:00-05:00,6889.125,2026-03-02 14:40:00-05:00,time,5.571428571428571,18.5,920.0,747.0,729.0,674.0,589.0,1.0246913580246915,0.9759036144578314,True,True,False,False,6888.75,6889.25,0.5,1.3928571428571428,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-03-02 15:10:00-05:00,6883.875,2026-03-02 15:40:00-05:00,time,6.928571428571429,-1.25,-67.5,2552.0,2671.0,679.0,609.0,0.9554473979782853,1.046630094043887,True,True,False,False,6884.25,6881.0,-3.25,1.7321428571428572,False,True,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-03-03 14:35:00-05:00,6819.625,2026-03-03 14:35:00-05:00,stop,9.267857142857142,-18.75,-942.5,650.0,963.0,899.5,848.0,0.6749740394600208,1.4815384615384615,False,True,False,False,6819.75,6816.25,-3.5,2.3169642857142856,False,True,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-03-04 15:30:00-05:00,6884.125,2026-03-04 15:55:00-05:00,session_close,4.214285714285714,-3.125,-161.25,829.0,678.0,679.0,691.5,1.2227138643067847,0.8178528347406514,True,False,False,False,6884.25,6886.0,1.75,1.0535714285714286,True,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-03-05 15:05:00-05:00,6799.125,2026-03-05 15:35:00-05:00,time,9.446428571428571,22.25,1107.5,2515.0,2730.0,770.0,757.5,0.9212454212454212,1.0854870775347913,True,True,False,False,6799.0,6796.0,-3.0,2.361607142857143,False,True,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-03-05 15:30:00-05:00,6816.375,2026-03-05 15:55:00-05:00,session_close,10.857142857142858,17.875,888.75,1229.0,1391.0,809.0,808.5,0.8835370237239396,1.131814483319772,True,True,False,False,6816.0,6816.25,0.25,2.7142857142857144,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-03-06 15:05:00-05:00,6776.375,2026-03-06 15:10:00-05:00,stop,8.535714285714286,-17.25,-867.5,375.0,430.0,832.5,763.5,0.872093023255814,1.1466666666666667,False,False,False,False,6776.25,6773.75,-2.5,2.1339285714285716,False,True,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-03-06 15:10:00-05:00,6768.375,2026-03-06 15:35:00-05:00,target,8.660714285714286,38.875,1938.75,686.0,649.0,832.5,763.5,1.0570107858243452,0.9460641399416909,False,False,False,False,6768.5,6767.25,-1.25,2.1651785714285716,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-03-09 14:35:00-04:00,6728.125,2026-03-09 15:05:00-04:00,time,7.446428571428571,-7.75,-392.5,2390.0,1570.0,759.5,684.0,1.5222929936305734,0.6569037656903766,True,True,True,False,6728.0,6730.0,2.0,1.8616071428571428,True,False,True,False,True,True
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-03-09 15:00:00-04:00,6719.875,2026-03-09 15:15:00-04:00,stop,7.321428571428571,-14.75,-742.5,720.0,652.0,723.5,669.5,1.1042944785276074,0.9055555555555556,False,False,False,False,6720.0,6720.25,0.25,1.8303571428571428,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-03-09 15:20:00-04:00,6752.625,2026-03-09 15:25:00-04:00,target,8.821428571428571,39.625,1976.25,5635.0,4906.0,710.0,655.5,1.1485935589074603,0.8706299911268855,True,True,False,False,6752.5,6761.5,9.0,2.205357142857143,True,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-03-10 09:30:00-04:00,6799.5,2026-03-10 10:00:00-04:00,time,17.285714285714285,-23.375,-1173.75,,,,,,,,,,,6799.25,6800.25,1.0,4.321428571428571,False,False,False,False,False,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-03-10 13:40:00-04:00,6830.625,2026-03-10 14:10:00-04:00,time,8.196428571428571,-1.25,-67.5,1018.0,1149.0,778.0,747.0,0.8859878154917319,1.1286836935166995,True,True,False,False,6831.0,6829.25,-1.75,2.049107142857143,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-03-10 14:15:00-04:00,6804.125,2026-03-10 14:45:00-04:00,time,10.428571428571429,-0.25,-17.5,4477.0,3617.0,792.5,766.0,1.2377661045064972,0.8079070806343533,True,True,False,False,6804.0,6809.25,5.25,2.607142857142857,True,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-03-11 09:30:00-04:00,6794.5,2026-03-11 10:00:00-04:00,time,10.607142857142858,0.625,26.25,,,,,,,,,,,6794.0,6793.75,-0.25,2.6517857142857144,False,False,False,False,False,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-03-13 09:30:00-04:00,6707.25,2026-03-13 09:40:00-04:00,stop,8.053571428571429,-16.125,-811.25,,,,,,,,,,,6707.75,6712.0,4.25,2.013392857142857,True,False,False,False,False,False
IS,flow_burst,1,LONG,LONG_short,short,2026-03-13 14:30:00-04:00,6646.125,2026-03-13 15:00:00-04:00,time,8.142857142857142,9.25,457.5,486.0,600.0,830.0,750.0,0.81,1.2345679012345678,False,False,False,False,6645.75,6646.5,0.75,2.0357142857142856,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-03-13 15:00:00-04:00,6655.375,2026-03-13 15:30:00-04:00,time,6.803571428571429,17.5,870.0,532.0,593.0,802.0,726.5,0.897133220910624,1.1146616541353382,False,False,False,False,6655.5,6654.75,-0.75,1.7008928571428572,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-03-16 14:10:00-04:00,6708.375,2026-03-16 14:40:00-04:00,time,6.839285714285714,5.75,282.5,732.0,530.0,573.5,612.5,1.381132075471698,0.7240437158469946,True,False,False,False,6708.25,6709.5,1.25,1.7098214285714286,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-03-16 15:10:00-04:00,6728.375,2026-03-16 15:10:00-04:00,stop,6.089285714285714,-12.25,-617.5,2869.0,2794.0,485.5,545.5,1.0268432355046528,0.9738584872777971,True,True,False,False,6728.25,6729.5,1.25,1.5223214285714286,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-03-17 09:30:00-04:00,6737.0,2026-03-17 10:00:00-04:00,time,8.517857142857142,14.375,713.75,,,,,,,,,,,6736.75,6735.5,-1.25,2.1294642857142856,False,False,False,False,False,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-03-17 15:00:00-04:00,6723.875,2026-03-17 15:30:00-04:00,time,4.892857142857143,0.5,20.0,384.0,336.0,487.5,453.0,1.1428571428571428,0.875,False,False,False,False,6724.0,6723.75,-0.25,1.2232142857142858,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-03-18 09:30:00-04:00,6694.5,2026-03-18 09:35:00-04:00,stop,4.178571428571429,-8.5,-430.0,,,,,,,,,,,6694.75,6698.75,4.0,1.0446428571428572,True,False,False,False,False,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-03-18 14:20:00-04:00,6668.625,2026-03-18 14:50:00-04:00,time,6.714285714285714,11.0,545.0,539.0,456.0,509.5,500.5,1.1820175438596492,0.8460111317254174,True,False,False,False,6668.25,6670.5,2.25,1.6785714285714286,True,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-03-18 14:55:00-04:00,6646.625,2026-03-18 15:25:00-04:00,time,9.25,7.5,370.0,1598.0,922.0,521.5,509.5,1.7331887201735359,0.5769712140175219,True,True,True,False,6646.75,6650.5,3.75,2.3125,True,False,True,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-03-18 15:20:00-04:00,6644.375,2026-03-18 15:50:00-04:00,time,9.375,13.625,676.25,809.0,779.0,544.0,531.0,1.0385109114249038,0.9629171817058096,True,True,False,False,6644.75,6645.0,0.25,2.34375,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-03-19 15:00:00-04:00,6594.875,2026-03-19 15:05:00-04:00,target,8.446428571428571,38.125,1901.25,1307.0,1275.0,739.5,690.5,1.0250980392156863,0.9755164498852333,True,True,False,False,6595.0,6596.75,1.75,2.111607142857143,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-03-19 15:05:00-04:00,6615.875,2026-03-19 15:35:00-04:00,time,9.267857142857142,-5.5,-280.0,3603.0,4100.0,752.0,701.5,0.878780487804878,1.137940605051346,True,True,False,False,6615.5,6622.25,6.75,2.3169642857142856,True,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-03-23 14:35:00-04:00,6668.875,2026-03-23 15:05:00-04:00,time,10.553571428571429,-5.75,-292.5,3239.0,1663.0,773.5,767.5,1.9476849067949489,0.5134300710095708,True,True,True,False,6668.75,6669.0,0.25,2.638392857142857,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-03-24 15:20:00-04:00,6627.625,2026-03-24 15:50:00-04:00,time,9.107142857142858,17.375,863.75,196.0,360.0,694.0,677.0,0.5444444444444444,1.836734693877551,False,False,False,True,6627.75,6626.5,-1.25,2.2767857142857144,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-03-25 15:15:00-04:00,6639.125,2026-03-25 15:45:00-04:00,time,6.0,-3.125,-161.25,637.0,690.0,666.5,702.5,0.9231884057971015,1.0832025117739403,False,False,False,False,6639.0,6639.25,0.25,1.5,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-03-26 14:50:00-04:00,6546.125,2026-03-26 15:05:00-04:00,stop,6.214285714285714,-12.5,-630.0,965.0,736.0,606.5,630.0,1.3111413043478262,0.7626943005181347,True,True,False,False,6546.25,6547.0,0.75,1.5535714285714286,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-03-26 15:05:00-04:00,6539.375,2026-03-26 15:35:00-04:00,time,6.196428571428571,10.25,507.5,465.0,422.0,606.5,627.5,1.1018957345971565,0.9075268817204301,False,False,False,False,6539.25,6537.75,-1.5,1.5491071428571428,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-03-27 09:30:00-04:00,6492.25,2026-03-27 09:55:00-04:00,target,6.232142857142857,28.0,1395.0,,,,,,,,,,,6492.25,6491.0,-1.25,1.5580357142857142,False,False,False,False,False,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-03-27 15:05:00-04:00,6415.625,2026-03-27 15:35:00-04:00,time,6.5,-4.5,-230.0,696.0,547.0,754.0,718.5,1.2723948811700183,0.7859195402298851,False,False,False,False,6415.5,6415.75,0.25,1.625,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-03-31 12:40:00-04:00,6518.625,2026-03-31 13:10:00-04:00,time,10.607142857142858,14.25,707.5,7234.0,6069.0,811.5,800.0,1.1919591365958149,0.8389549350290296,True,True,False,False,6518.5,6530.0,11.5,2.6517857142857144,True,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-04-01 13:05:00-04:00,6650.875,2026-04-01 13:35:00-04:00,time,4.732142857142857,-3.5,-180.0,462.0,568.0,807.5,746.0,0.8133802816901409,1.2294372294372293,False,False,False,False,6650.75,6652.25,1.5,1.1830357142857142,True,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-04-01 13:45:00-04:00,6646.875,2026-04-01 14:00:00-04:00,target,3.821428571428571,17.125,851.25,599.0,398.0,753.5,677.5,1.5050251256281406,0.664440734557596,False,False,True,False,6647.25,6648.0,0.75,0.9553571428571428,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-04-01 14:00:00-04:00,6635.375,2026-04-01 14:15:00-04:00,target,4.375,19.625,976.25,1021.0,1304.0,746.5,670.5,0.7829754601226994,1.277179236043095,True,True,False,False,6635.25,6634.25,-1.0,1.09375,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-04-01 14:20:00-04:00,6616.875,2026-04-01 14:50:00-04:00,time,5.964285714285714,2.5,120.0,1512.0,1337.0,778.5,685.5,1.130890052356021,0.8842592592592593,True,True,False,False,6617.0,6618.25,1.25,1.4910714285714286,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-04-02 09:30:00-04:00,6532.25,2026-04-02 09:35:00-04:00,stop,6.589285714285714,-13.5,-680.0,,,,,,,,,,,6532.0,6533.5,1.5,1.6473214285714286,False,False,False,False,False,False
IS,flow_burst,1,LONG,LONG_long,long,2026-04-02 14:45:00-04:00,6608.125,2026-04-02 15:15:00-04:00,time,6.767857142857143,4.25,207.5,653.0,516.0,849.5,802.5,1.2655038759689923,0.7901990811638591,False,False,False,False,6607.75,6607.0,-0.75,1.6919642857142858,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-04-02 15:25:00-04:00,6608.875,2026-04-02 15:50:00-04:00,stop,5.642857142857143,-11.625,-586.25,626.0,580.0,843.0,802.5,1.0793103448275863,0.9265175718849841,False,False,False,False,6608.75,6608.5,-0.25,1.4107142857142858,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-04-06 09:30:00-04:00,6623.5,2026-04-06 10:00:00-04:00,time,6.089285714285714,18.375,913.75,,,,,,,,,,,6623.25,6627.75,4.5,1.5223214285714286,True,False,False,False,False,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-04-06 13:40:00-04:00,6634.875,2026-04-06 14:10:00-04:00,time,7.928571428571429,4.0,195.0,153.0,187.0,533.5,537.5,0.8181818181818182,1.2222222222222223,False,False,False,False,6635.25,6634.5,-0.75,1.9821428571428572,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-04-06 14:15:00-04:00,6636.875,2026-04-06 14:45:00-04:00,time,7.821428571428571,6.0,295.0,430.0,362.0,496.0,482.5,1.1878453038674033,0.8418604651162791,False,False,False,False,6636.75,6638.0,1.25,1.9553571428571428,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-04-07 14:40:00-04:00,6622.375,2026-04-07 15:10:00-04:00,time,6.839285714285714,21.75,1082.5,708.0,1107.0,562.0,580.0,0.6395663956639567,1.5635593220338984,True,True,False,True,6622.5,6618.75,-3.75,1.7098214285714286,False,True,False,True,True,True
IS,flow_burst,1,LONG,LONG_short,short,2026-04-07 15:20:00-04:00,6634.625,2026-04-07 15:50:00-04:00,time,9.0,9.625,476.25,4464.0,4013.0,600.0,598.5,1.1123847495639172,0.8989695340501792,True,True,False,False,6634.5,6639.0,4.5,2.25,True,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-04-08 09:30:00-04:00,6833.75,2026-04-08 09:50:00-04:00,stop,13.178571428571429,-26.375,-1323.75,,,,,,,,,,,6833.5,6831.0,-2.5,3.294642857142857,False,False,False,False,False,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-04-08 14:20:00-04:00,6812.125,2026-04-08 14:50:00-04:00,time,6.571428571428571,9.25,457.5,2316.0,2204.0,681.5,734.0,1.0508166969147006,0.9516407599309153,True,True,False,False,6812.25,6817.5,5.25,1.6428571428571428,True,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-04-08 15:00:00-04:00,6793.125,2026-04-08 15:10:00-04:00,stop,7.303571428571429,-14.75,-742.5,1060.0,1145.0,696.5,772.5,0.925764192139738,1.080188679245283,True,True,False,False,6793.5,6794.0,0.5,1.8258928571428572,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-04-08 15:15:00-04:00,6808.125,2026-04-08 15:45:00-04:00,time,8.0,2.625,126.25,687.0,792.0,708.5,789.0,0.8674242424242424,1.1528384279475983,False,True,False,False,6808.0,6808.75,0.75,2.0,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-04-09 09:30:00-04:00,6816.0,2026-04-09 10:00:00-04:00,time,7.732142857142857,0.625,26.25,,,,,,,,,,,6815.75,6811.75,-4.0,1.9330357142857142,False,True,False,False,False,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-04-09 15:05:00-04:00,6859.875,2026-04-09 15:35:00-04:00,time,6.964285714285714,-7.5,-380.0,441.0,487.0,722.0,772.0,0.9055441478439425,1.1043083900226758,False,False,False,False,6860.0,6858.75,-1.25,1.7410714285714286,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-04-10 09:30:00-04:00,6877.25,2026-04-10 10:00:00-04:00,time,5.321428571428571,11.875,588.75,,,,,,,,,,,6877.5,6877.0,-0.5,1.3303571428571428,False,False,False,False,False,False
IS,flow_burst,1,LONG,LONG_long,long,2026-04-10 15:15:00-04:00,6861.875,2026-04-10 15:30:00-04:00,stop,3.1964285714285716,-6.5,-330.0,420.0,596.0,573.5,585.5,0.7046979865771812,1.4190476190476191,False,True,False,False,6861.75,6860.25,-1.5,0.7991071428571429,False,True,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-04-13 09:30:00-04:00,6837.5,2026-04-13 09:35:00-04:00,stop,4.196428571428571,-8.75,-442.5,,,,,,,,,,,6837.0,6837.25,0.25,1.0491071428571428,False,False,False,False,False,False
IS,flow_burst,1,LONG,LONG_long,long,2026-04-13 12:30:00-04:00,6875.625,2026-04-13 13:00:00-04:00,time,6.089285714285714,9.25,457.5,1473.0,1438.0,599.0,603.5,1.0243393602225312,0.9762389680923286,True,True,False,False,6875.5,6875.75,0.25,1.5223214285714286,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-04-14 14:20:00-04:00,6992.125,2026-04-14 14:50:00-04:00,time,3.357142857142857,6.5,320.0,887.0,735.0,471.5,514.5,1.2068027210884353,0.8286358511837655,True,True,False,False,6992.25,6992.25,0.0,0.8392857142857143,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-04-14 14:45:00-04:00,6987.375,2026-04-14 15:05:00-04:00,stop,4.285714285714286,-8.75,-442.5,569.0,460.0,471.5,504.5,1.2369565217391305,0.8084358523725835,True,False,False,False,6987.75,6987.75,0.0,1.0714285714285714,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-04-14 15:05:00-04:00,6994.125,2026-04-14 15:35:00-04:00,time,4.75,6.75,332.5,822.0,505.0,469.0,498.0,1.6277227722772276,0.6143552311435523,True,True,True,False,6994.0,6995.25,1.25,1.1875,True,False,True,False,True,True
IS,flow_burst,1,LONG,LONG_long,long,2026-04-15 14:30:00-04:00,7047.125,2026-04-15 15:00:00-04:00,time,4.428571428571429,11.0,545.0,665.0,342.0,561.5,543.5,1.9444444444444444,0.5142857142857142,True,False,True,False,7047.25,7048.0,0.75,1.1071428571428572,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-04-15 15:15:00-04:00,7056.625,2026-04-15 15:45:00-04:00,time,3.9107142857142856,-0.125,-11.25,541.0,456.0,606.0,566.5,1.1864035087719298,0.8428835489833642,False,False,False,False,7056.5,7057.75,1.25,0.9776785714285714,True,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-04-16 15:20:00-04:00,7072.625,2026-04-16 15:50:00-04:00,time,4.928571428571429,6.375,313.75,282.0,305.0,584.0,600.0,0.9245901639344263,1.0815602836879432,False,False,False,False,7072.75,7072.5,-0.25,1.2321428571428572,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-04-17 09:30:00-04:00,7120.5,2026-04-17 09:30:00-04:00,stop,4.178571428571429,-8.5,-430.0,,,,,,,,,,,7120.75,7121.5,0.75,1.0446428571428572,False,False,False,False,False,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-04-17 13:10:00-04:00,7175.875,2026-04-17 13:20:00-04:00,target,5.035714285714286,22.625,1126.25,911.0,949.0,724.0,627.0,0.9599578503688093,1.0417124039517014,True,True,False,False,7176.0,7174.5,-1.5,1.2589285714285714,False,True,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-04-17 13:25:00-04:00,7158.625,2026-04-17 13:55:00-04:00,time,5.839285714285714,-8.75,-442.5,1887.0,1406.0,724.0,627.0,1.3421052631578947,0.7450980392156863,True,True,False,False,7158.75,7160.75,2.0,1.4598214285714286,True,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-04-17 14:35:00-04:00,7165.125,2026-04-17 15:05:00-04:00,time,6.285714285714286,-7.5,-380.0,286.0,494.0,755.0,719.0,0.5789473684210527,1.7272727272727273,False,False,False,True,7165.0,7164.25,-0.75,1.5714285714285714,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-04-20 09:30:00-04:00,7150.75,2026-04-20 10:00:00-04:00,time,5.303571428571429,6.375,313.75,,,,,,,,,,,7150.25,7149.5,-0.75,1.3258928571428572,False,False,False,False,False,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-04-20 14:50:00-04:00,7143.875,2026-04-20 15:20:00-04:00,time,4.339285714285714,-0.0,-5.0,643.0,432.0,513.5,529.0,1.4884259259259258,0.671850699844479,True,False,False,False,7144.0,7145.25,1.25,1.0848214285714286,True,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-04-21 09:30:00-04:00,7163.5,2026-04-21 09:30:00-04:00,stop,3.767857142857143,-7.75,-392.5,,,,,,,,,,,7163.0,7162.25,-0.75,0.9419642857142857,False,False,False,False,False,False
IS,flow_burst,1,LONG,LONG_long,long,2026-04-21 13:40:00-04:00,7121.125,2026-04-21 14:10:00-04:00,time,9.232142857142858,-4.25,-217.5,4171.0,3499.0,566.0,555.0,1.192054872820806,0.8388875569407815,True,True,False,False,7120.75,7124.75,4.0,2.3080357142857144,True,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-04-21 14:20:00-04:00,7109.625,2026-04-21 14:50:00-04:00,time,9.321428571428571,-1.0,-55.0,601.0,496.0,615.5,611.5,1.2116935483870968,0.8252911813643927,False,False,False,False,7109.75,7110.25,0.5,2.330357142857143,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-04-21 14:55:00-04:00,7121.625,2026-04-21 15:25:00-04:00,time,7.196428571428571,12.75,632.5,3947.0,3709.0,636.0,631.0,1.0641682394176328,0.939701038763618,True,True,False,False,7121.75,7126.0,4.25,1.7991071428571428,True,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-04-21 15:25:00-04:00,7134.625,2026-04-21 15:35:00-04:00,stop,8.0,-16.0,-805.0,619.0,504.0,645.0,669.5,1.2281746031746033,0.81421647819063,False,False,False,False,7134.5,7135.25,0.75,2.0,False,False,False,False,True,False
